Wall time,Step,Value
1731933281.5914557,12288,0.0
1731933290.2121387,24576,1.6666666269302368
1731933298.6736577,36864,1.6666666269302368
1731933307.0630534,49152,1.3333333730697632
1731933315.624485,61440,1.1111111640930176
1731933324.3305395,73728,1.6666666269302368
1731933332.6827385,86016,1.6666666269302368
1731933340.8061123,98304,1.5
1731933349.0264812,110592,2.222222328186035
1731933357.271786,122880,2.5641026496887207
1731933365.5300581,135168,2.777777671813965
1731933373.7743106,147456,3.75
1731933381.9692845,159744,3.9000000953674316
1731933390.2338321,172032,4.900000095367432
1731933398.4499133,184320,6.5
1731933406.6539733,196608,7.099999904632568
1731933414.8733225,208896,7.599999904632568
1731933423.0340421,221184,7.900000095367432
1731933431.2941263,233472,8.600000381469727
1731933439.495033,245760,8.600000381469727
1731933447.754761,258048,8.600000381469727
1731933455.966739,270336,8.300000190734863
1731933464.1739218,282624,8.5
1731933472.3935003,294912,7.900000095367432
1731933480.6117592,307200,7.599999904632568
1731933488.8466299,319488,7.5
1731933497.0575273,331776,7.0
1731933505.27833,344064,6.300000190734863
1731933513.5533142,356352,6.699999809265137
1731933521.8000724,368640,7.800000190734863
1731933529.994162,380928,7.400000095367432
1731933538.2056873,393216,8.300000190734863
1731933546.4341826,405504,9.199999809265137
1731933554.6331155,417792,9.899999618530273
1731933562.8396294,430080,10.199999809265137
1731933571.0669446,442368,11.100000381469727
1731933579.188204,454656,10.899999618530273
1731933587.4062393,466944,11.399999618530273
1731933595.545906,479232,12.100000381469727
1731933603.759566,491520,12.5
1731933611.928162,503808,11.899999618530273
1731933620.1396465,516096,10.899999618530273
1731933628.4051244,528384,11.0
1731933636.5968661,540672,11.899999618530273
1731933644.8466008,552960,11.800000190734863
1731933653.0895452,565248,11.699999809265137
1731933661.2873414,577536,12.600000381469727
1731933669.4717035,589824,12.5
1731933677.6986077,602112,12.899999618530273
1731933685.938872,614400,12.800000190734863
1731933694.1809168,626688,13.300000190734863
1731933702.443882,638976,12.300000190734863
1731933710.6473856,651264,13.300000190734863
1731933718.90081,663552,14.0
1731933727.1415753,675840,14.399999618530273
1731933735.3595922,688128,13.399999618530273
1731933743.6331544,700416,12.899999618530273
1731933751.8580513,712704,12.899999618530273
1731933760.110633,724992,12.800000190734863
1731933768.2582953,737280,11.800000190734863
1731933776.458938,749568,13.399999618530273
1731933784.6944315,761856,13.199999809265137
1731933792.9264355,774144,13.5
1731933801.1286647,786432,13.699999809265137
1731933809.3042185,798720,12.399999618530273
1731933817.518067,811008,11.899999618530273
1731933825.7161808,823296,12.399999618530273
1731933833.9723122,835584,11.100000381469727
1731933842.14041,847872,12.699999809265137
1731933850.3459544,860160,12.600000381469727
1731933858.5437233,872448,13.100000381469727
1731933866.7361205,884736,13.300000190734863
1731933874.9932837,897024,12.199999809265137
1731933883.238936,909312,10.800000190734863
1731933891.5127938,921600,10.5
1731933899.723229,933888,10.899999618530273
1731933907.8818252,946176,11.0
1731933916.086761,958464,12.0
1731933924.239573,970752,11.899999618530273
1731933932.4702291,983040,11.699999809265137
1731933940.7303455,995328,11.300000190734863
1731933948.9913168,1007616,10.600000381469727
1731933957.1543326,1019904,10.5
1731933965.3370187,1032192,9.600000381469727
1731933973.6619635,1044480,9.399999618530273
1731933981.9180837,1056768,9.0
